route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
1,135554:303930,MAINLINE to Current River,City Hall Terminal,Cowan & Hodder,06:25:00,07:05:00,0 min,1.3308182608431263,19.15979050135849,90,66.05026187330189,14.397,40.0,17.00414016172507,464.48947554871023,3234,-0.974,yes,7.391
1,135607:301606,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,07:07:00,08:22:00,2.0 min,1.6708963790133784,38.465705541266985,90,41.917868073416265,23.021,75.0,14.537572658920007,361.9170807396295,3130,-0.681,yes,7.937
1,135651:303160,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,08:22:00,09:37:00,0.0 min,1.6518932372331143,34.93589007424313,90,46.330137407196084,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,yes,14.143
1,135612:299930,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,09:37:00,10:52:00,0.0 min,1.6708963790133782,38.46570554126698,90,41.91786807341628,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,yes,7.937
1,135075:303061,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,10:52:00,12:07:00,0.0 min,1.6518932372331143,34.93589007424313,90,46.330137407196084,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,yes,14.143
1,135062:300043,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,12:07:00,13:22:00,0.0 min,1.6708963790133782,38.46570554126698,90,41.91786807341628,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,yes,7.937
1,135080:302923,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,13:22:00,14:37:00,0.0 min,1.6518932372331143,34.93589007424313,90,46.330137407196084,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,yes,14.143
1,135067:301714,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,14:37:00,15:52:00,0.0 min,1.6708963790133782,38.46570554126698,90,41.91786807341628,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,yes,7.937
1,135085:302944,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,15:52:00,17:07:00,0.0 min,1.651893237233114,34.93589007424313,90,46.330137407196084,21.149,75.0,13.518301400560215,300.9213379218365,3274,-0.676,yes,14.143
1,135072:303314,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,17:07:00,18:10:00,0.0 min,1.621189033558833,37.321392741557894,90,43.34825907305263,23.021,63.0,16.693666165413536,446.505763838164,3130,-0.681,yes,7.937
1,135050:303732,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,18:48:00,19:55:00,38.0 min,1.6172390568409571,34.2029888131294,90,47.24626398358825,21.149,67.0,14.73913277310922,387.1866929171623,3274,-0.676,yes,14.143
